row_idx,text,pred_label,max_prob
5245,METHOD=GET PATH=/tienda1/publico/autenticar.jsp QUERY=modo=entrar&loginA=wingrove&pwd=e5827&remember=on&B1=Entrar PROTOCOL=HTTP/1.1,benign,0.8214465975761414
5246,METHOD=POST PATH=/tienda1/publico/autenticar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4538835287094116
5247,METHOD=GET PATH=/tienda1/publico/autenticar.jsp/4861362529278789730.old QUERY= PROTOCOL=HTTP/1.1,benign,0.582425594329834
5248,METHOD=GET PATH=/tienda1/publico/caracteristicas.jsp QUERY=id=1%27%2C%270%27%2C%270%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B-- PROTOCOL=HTTP/1.1,benign,0.5380458235740662
5249,METHOD=POST PATH=/tienda1/publico/caracteristicas.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4430347979068756
5250,METHOD=GET PATH=/tienda1/publico/caracteristicas.jsp QUERY=id=paros%2522%2Bstyle%253D%2522background%253Aurl%2528javascript%253Aalert%2528%2527Paros%2527%2529%2529%26id%3D2 PROTOCOL=HTTP/1.1,benign,0.727950394153595
5251,METHOD=POST PATH=/tienda1/publico/caracteristicas.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4430347979068756
5252,METHOD=GET PATH=/tienda1/publico/caracteristicas.jsp QUERY=idA=1 PROTOCOL=HTTP/1.1,benign,0.4123231768608093
5253,METHOD=POST PATH=/tienda1/publico/caracteristicas.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4430347979068756
5254,METHOD=GET PATH=/tienda1/publico/caracteristicas.jsp/.Bak QUERY= PROTOCOL=HTTP/1.1,benign,0.5298453569412231
5255,METHOD=GET PATH=/tienda1/publico/entrar.jsp QUERY=errorMsg=Credenciales+incorrectas%27%2C%270%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B-- PROTOCOL=HTTP/1.1,benign,0.6647881865501404
5256,METHOD=POST PATH=/tienda1/publico/entrar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.5270307064056396
5257,METHOD=GET PATH=/tienda1/publico/entrar.jsp QUERY=errorMsgA=Credenciales+incorrectas PROTOCOL=HTTP/1.1,benign,0.5995876789093018
5258,METHOD=POST PATH=/tienda1/publico/entrar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.5270307064056396
5259,METHOD=GET PATH=/tienda1/publico/entrar.jsp/.old QUERY= PROTOCOL=HTTP/1.1,benign,0.5551264882087708
5260,METHOD=PUT PATH=/tienda1/publico/pagar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.481680691242218
5261,METHOD=GET PATH=/tienda1/publico/pagar.jsp QUERY=modo=insertar&precio=6992&B1=Pasar+por+caja%2F PROTOCOL=HTTP/1.1,benign,0.6982042789459229
5262,METHOD=POST PATH=/tienda1/publico/pagar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4822748005390167
5263,METHOD=GET PATH=/tienda1/publico/pagar.jsp QUERY=modoA=insertar&precio=6992&B1=Confirmar PROTOCOL=HTTP/1.1,benign,0.7176427245140076
5264,METHOD=POST PATH=/tienda1/publico/pagar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4822748005390167
5265,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
5266,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=meera&password=sensualidad&nombre=Honoria&apellidos=Mitjavila+Oca&email=pennington%40lasexta-f1.bm&dni=22456953Y&direccion=Carolina+Corolado%2C+38%2C+11%3FE&ciudad=Castielfabib&cp=0514A&provincia=Madrid&ntc=6608769758873032&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9579137563705444
5267,METHOD=POST PATH=/tienda1/publico/registro.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.6005440354347229
5268,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=meera&password=sensualidad&nombre=Honoria&apellidosA=Mitjavila+Oca&email=pennington%40lasexta-f1.bm&dni=22456953Y&direccion=Carolina+Corolado%2C+38%2C+11%3FE&ciudad=Castielfabib&cp=29170&provincia=Madrid&ntc=6608769758873032&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9559940695762634
5269,METHOD=POST PATH=/tienda1/publico/registro.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.6005440354347229
5270,METHOD=GET PATH=/tienda1/publico/vaciar.jsp QUERY=B2A=Vaciar+carrito PROTOCOL=HTTP/1.1,benign,0.5375930070877075
5271,METHOD=POST PATH=/tienda1/publico/vaciar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4517965614795685
5272,METHOD=GET PATH=/tienda1/publico/vaciar.jsp/asf-logo-wide QUERY= PROTOCOL=HTTP/1.1,benign,0.5422616600990295
5273,METHOD=GET PATH=/_cti_pvt/bots.cnf QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.35182270407676697
5274,METHOD=GET PATH=/tienda1/global/titulo.jsp/4861362529278789730 QUERY= PROTOCOL=HTTP/1.1,benign,0.5496886968612671
5275,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
5276,METHOD=GET PATH=/tienda1/miembros/index.jsp/4861362529278789730.Bak QUERY= PROTOCOL=HTTP/1.1,benign,0.7571279406547546
5277,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=erdem&password=veRd7ma3&nombre=Zinedine&apellidos=Terzano+Revert%E9&email=%257C&dni=58018464K&direccion=C%2F+Alondra%2C+134%2C+10%3FC&ciudad=Pu%E9rtolas&cp=33070&provincia=Guadalajara&ntc=4378749164701036&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9734781384468079
5278,METHOD=POST PATH=/tienda1/miembros/editar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.693994402885437
5279,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=erdem&password=veRd7ma3&nombre=Zinedine&apellidos=Terzano+Revert%E9&email=pitzalis.auberjo%40nois%40sindualidad.bn&dni=58018464K&direccion=C%2F+Alondra%2C+134%2C+10%3FC&ciudad=Pu%E9rtolas&cp=33070&provincia=Guadalajara&ntc=4378749164701036&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.971123218536377
5280,METHOD=POST PATH=/tienda1/miembros/editar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.693994402885437
5281,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&loginA=erdem&password=veRd7ma3&nombre=Zinedine&apellidos=Terzano+Revert%E9&email=dymon%40cursosenlaplaya.lk&dni=58018464K&direccion=C%2F+Alondra%2C+134%2C+10%3FC&ciudad=Pu%E9rtolas&cp=33070&provincia=Guadalajara&ntc=4378749164701036&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9710855484008789
5282,METHOD=POST PATH=/tienda1/miembros/editar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.693994402885437
5283,METHOD=GET PATH=/IISSamples/sdk/asp/applications/Application_JScript.asp QUERY= PROTOCOL=HTTP/1.1,command_exec,0.4065222144126892
5284,METHOD=GET PATH=/tienda1/6909030637832563290.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.3849811553955078
5285,METHOD=GET PATH=/alog.nsf QUERY= PROTOCOL=HTTP/1.1,benign,0.400814026594162
5286,METHOD=GET PATH=/tienda1/publico/anadir.jsp QUERY=id=2&nombre=%2B&precio=85&cantidad=66&B1=A%F1adir+al+carrito PROTOCOL=HTTP/1.1,benign,0.6799420118331909
5287,METHOD=POST PATH=/tienda1/publico/anadir.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.41286852955818176
5288,METHOD=GET PATH=/tienda1/publico/anadir.jsp QUERY=id=2&nombre=Vino+Rioja&precio=100%2F&cantidad=66&B1=A%F1adir+al+carrito PROTOCOL=HTTP/1.1,benign,0.6697936654090881
5289,METHOD=POST PATH=/tienda1/publico/anadir.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.41286852955818176
5290,METHOD=GET PATH=/tienda1/publico/anadir.jsp QUERY=id=2&nombre=Vino+Rioja&precio=85&cantidad=66&B1A=A%F1adir+al+carrito PROTOCOL=HTTP/1.1,benign,0.69141685962677
5291,METHOD=POST PATH=/tienda1/publico/anadir.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.41286852955818176
5292,METHOD=GET PATH=/tienda1/publico/autenticar.jsp QUERY=modo=entrar&login=concor%27di&pwd=acordonada&remember=on&B1=Entrar PROTOCOL=HTTP/1.1,benign,0.811543881893158
5293,METHOD=POST PATH=/tienda1/publico/autenticar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4538836181163788
5294,METHOD=GET PATH=/tienda1/publico/autenticar.jsp QUERY=modo=entrar&login=rff&pwd=acordonada&remember=on&B1A=Entrar PROTOCOL=HTTP/1.1,benign,0.7949907183647156
5295,METHOD=POST PATH=/tienda1/publico/autenticar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4538836181163788
5296,METHOD=PUT PATH=/tienda1/publico/caracteristicas.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4434623420238495
5297,METHOD=GET PATH=/tienda1/publico/caracteristicas.jsp QUERY=id=1%27+AND+%271%27%3D%271 PROTOCOL=HTTP/1.1,benign,0.4578399658203125
5298,METHOD=POST PATH=/tienda1/publico/caracteristicas.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4430347979068756
5299,METHOD=GET PATH=/asf-logo-wide.gif/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.42968156933784485
5300,METHOD=GET PATH=/tienda1/publico/caracteristicas.jsp.Inc QUERY= PROTOCOL=HTTP/1.1,benign,0.413948118686676
5301,METHOD=GET PATH=/tienda1/publico/entrar.jsp QUERY=errorMsgA=Credenciales+incorrectas PROTOCOL=HTTP/1.1,benign,0.5995876789093018
5302,METHOD=POST PATH=/tienda1/publico/entrar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.5270307064056396
5303,METHOD=GET PATH=/tienda1/publico/pagar.jsp QUERY=modo=insertar&precio=3183&B1=Confirmar%2F PROTOCOL=HTTP/1.1,benign,0.6992244124412537
5304,METHOD=POST PATH=/tienda1/publico/pagar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4822748005390167
5305,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=liping&password=7e19lver&nombre=Afrodita&apellidos=Posligua+Berber&email=oherlihy%40hangartalleres.ec&dni=684739141&direccion=Calle+Cutanga+93%2C+&ciudad=Lloret+de+Vistalegre&cp=47814&provincia=Le%F3n&ntc=2811892145644078&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9606356024742126
5306,METHOD=POST PATH=/tienda1/publico/registro.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.6005440354347229
5307,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=liping&password=7e19lver&nombre=Afrodita&apellidos=Posligua+Berber&email=oherlihy%40hangartalleres.ec&dni=76925832D&direccion=Calle+Cutanga+93%2C+&ciudadA=Lloret+de+Vistalegre&cp=47814&provincia=Le%F3n&ntc=2811892145644078&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9598987698554993
5308,METHOD=POST PATH=/tienda1/publico/registro.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.6005440354347229
5309,METHOD=GET PATH=/tienda1/publico/vaciar.jsp QUERY=B2A=Vaciar+carrito PROTOCOL=HTTP/1.1,benign,0.5375930070877075
5310,METHOD=POST PATH=/tienda1/publico/vaciar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4517965614795685
5311,METHOD=GET PATH=/tienda1/global/menum.jsp.bak QUERY= PROTOCOL=HTTP/1.1,benign,0.5593368411064148
5312,METHOD=GET PATH=/tienda1/global/estilos.css/asf-logo-wide.gif/.BAK QUERY= PROTOCOL=HTTP/1.1,benign,0.5239045023918152
5313,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=ochmanany%253F%250D%250ASet-cookie%253A%2BTamper%253D1041264011025374727%250D%250A&password=d5j8Dero&nombre=Erico&apellidos=Buscart&email=flavin%40opel-e-flex.kr&dni=20589158H&direccion=Passatge+Far%2C+90+8%3FE&ciudad=Santib%E1%F1ez+del+Val&cp=46330&provincia=Lleida&ntc=4447259758279371&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9681826829910278
5314,METHOD=POST PATH=/tienda1/miembros/editar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.693994402885437
5315,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=%3F&login=ochman&password=d5j8Dero&nombre=Erico&apellidos=Buscart&email=flavin%40opel-e-flex.kr&dni=20589158H&direccion=Passatge+Far%2C+90+8%3FE&ciudad=Santib%E1%F1ez+del+Val&cp=46330&provincia=Lleida&ntc=4447259758279371&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9589786529541016
5316,METHOD=POST PATH=/tienda1/miembros/editar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.693994402885437
5317,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=ochman&password=d5j8Dero&nombre=Erico&apellidos=Buscart&email=flavin%40opel-e-flex.kr&dni=20589158H&direccion=Passatge+Far%2C+90+8%3FE&ciudad=%3FVen%2Bturada&cp=46330&provincia=Lleida&ntc=4447259758279371&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9715703129768372
5318,METHOD=POST PATH=/tienda1/miembros/editar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.693994402885437
5319,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modoA=registro&login=ochman&password=d5j8Dero&nombre=Erico&apellidos=Buscart&email=flavin%40opel-e-flex.kr&dni=20589158H&direccion=Passatge+Far%2C+90+8%3FE&ciudad=Santib%E1%F1ez+del+Val&cp=46330&provincia=Lleida&ntc=4447259758279371&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9661179780960083
5320,METHOD=POST PATH=/tienda1/miembros/editar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.693994402885437
5321,METHOD=GET PATH=/tienda1/miembros/asf-logo-wide.gif/.old QUERY= PROTOCOL=HTTP/1.1,benign,0.6578680872917175
5322,METHOD=GET PATH=/tienda1/imagenes/.INC QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.39455583691596985
5323,METHOD=GET PATH=/tienda1/publico/anadir.jsp QUERY=id=2&nombre=Vino+Rioja&precio=39&cantidad=bob%2540%253CSCRipt%253Ealert%2528Paros%2529%253C%252FscrIPT%253E.parosproxy.org&B1=A%F1adir+al+carrito PROTOCOL=HTTP/1.1,benign,0.7384369969367981
5324,METHOD=POST PATH=/tienda1/publico/anadir.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.41286852955818176
5325,METHOD=GET PATH=/tienda1/publico/anadir.jsp QUERY=id=2%2F&nombre=Vino+Rioja&precio=39&cantidad=68&B1=A%F1adir+al+carrito PROTOCOL=HTTP/1.1,benign,0.6674835085868835
5326,METHOD=POST PATH=/tienda1/publico/anadir.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.41286852955818176
5327,METHOD=GET PATH=/tienda1/publico/autenticar.jsp QUERY=modo=entrar&login=rodrique&pwd=gu%27ad%27a%27l&remember=on&B1=Entrar PROTOCOL=HTTP/1.1,benign,0.7888017296791077
5328,METHOD=POST PATH=/tienda1/publico/autenticar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4538836181163788
5329,METHOD=GET PATH=/tienda1/publico/autenticar.jsp QUERY=modoA=entrar&login=rodrique&pwd=c%F3nsul&remember=on&B1=Entrar PROTOCOL=HTTP/1.1,benign,0.8028664588928223
5330,METHOD=POST PATH=/tienda1/publico/autenticar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4538836181163788
5331,METHOD=GET PATH=/IISSamples/sdk/asp/applications/Application_JScript.asp QUERY= PROTOCOL=HTTP/1.1,command_exec,0.4065222144126892
5332,METHOD=GET PATH=/tienda1/publico/caracteristicas.jsp QUERY=idA=2 PROTOCOL=HTTP/1.1,benign,0.42545053362846375
5333,METHOD=POST PATH=/tienda1/publico/caracteristicas.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4430347681045532
5334,METHOD=GET PATH=/.INC QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.5279898643493652
5335,METHOD=GET PATH=/tienda1/publico/entrar.jsp QUERY=errorMsg=%4040 PROTOCOL=HTTP/1.1,benign,0.5873077511787415
5336,METHOD=POST PATH=/tienda1/publico/entrar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.5270307064056396
5337,METHOD=GET PATH=/tienda1/publico/entrar.jsp QUERY=errorMsgA=Credenciales+incorrectas PROTOCOL=HTTP/1.1,benign,0.5995876789093018
5338,METHOD=POST PATH=/tienda1/publico/entrar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.5270307064056396
5339,METHOD=GET PATH=/tienda1/publico/entrar.jsp/ QUERY= PROTOCOL=HTTP/1.1,benign,0.5250369906425476
5340,METHOD=GET PATH=/tienda1/publico/pagar.jsp QUERY=modo=insertar&precio=2876&B1=Confirmar%2F PROTOCOL=HTTP/1.1,benign,0.6937045454978943
5341,METHOD=POST PATH=/tienda1/publico/pagar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4822748005390167
5342,METHOD=GET PATH=/tienda1/publico/pagar.jsp QUERY=modoA=insertar&precio=2876&B1=Confirmar PROTOCOL=HTTP/1.1,benign,0.7108600735664368
5343,METHOD=POST PATH=/tienda1/publico/pagar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4822748005390167
5344,METHOD=GET PATH=/tienda1/publico/pagar.jsp/asf-logo-wide.BAK QUERY= PROTOCOL=HTTP/1.1,benign,0.5427868366241455
5345,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=adornato&password=politiquer%EDa&nombre=Fedelia&apellidos=%2500&email=pina.diarra%40annoyanc.zm&dni=43658270S&direccion=C%2F+Guincho%2C+191%2C+7%3FF&ciudad=Abezames&cp=12230&provincia=La+Rioja&ntc=4001707460771803&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9513437747955322
5346,METHOD=POST PATH=/tienda1/publico/registro.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.6005440354347229
5347,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=adornato&password=politiquer%EDa&nombre=Fedelia&apellidos=Ollero+Sogorb&email=andreas6%40%40fest-tv.a%40o&dni=43658270S&direccion=C%2F+Guincho%2C+191%2C+7%3FF&ciudad=Abezames&cp=12230&provincia=La+Rioja&ntc=4001707460771803&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9589138627052307
5348,METHOD=POST PATH=/tienda1/publico/registro.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.6005440354347229
5349,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=adornato&password=politiquer%EDa&nombre=Fedelia&apellidos=Ollero+Sogorb&email=pina.diarra%40annoyanc.zm&dni=43658270S&direccion=C%2F+Guincho%2C+191%2C+7%3FF&ciudad=Abezames&cpA=12230&provincia=La+Rioja&ntc=4001707460771803&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9528883695602417
5350,METHOD=POST PATH=/tienda1/publico/registro.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.6005440354347229
5351,METHOD=GET PATH=/tienda1/publico/vaciar.jsp QUERY=B2A=Vaciar+carrito PROTOCOL=HTTP/1.1,benign,0.5375930070877075
5352,METHOD=POST PATH=/tienda1/publico/vaciar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4517965614795685
5353,METHOD=GET PATH=/tienda1/global/estilos.css.Bak QUERY= PROTOCOL=HTTP/1.1,benign,0.5989770293235779
5354,METHOD=GET PATH=/asf-logo-wide.gif/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.42968156933784485
5355,METHOD=GET PATH=/servlet/snoop2 QUERY= PROTOCOL=HTTP/1.1,benign,0.4974919557571411
5356,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=field&password=dis.CoRdAnTe&nombre=Gianfranco&apellidos=Dausset+Cartaya&email=patch%40francislucille.sm&dni=88600786W&direccion=Calle+o+Outeiro%2C+189+&ciudad=Ojos+Negros&cp=05145&provincia=Ja%E9n&ntc=%27OR%27a%3D%27a&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9719815254211426
5357,METHOD=POST PATH=/tienda1/miembros/editar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.693994402885437
5358,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=rei%2Ft%2Ffort&password=dis.CoRdAnTe&nombre=Gianfranco&apellidos=Dausset+Cartaya&email=patch%40francislucille.sm&dni=88600786W&direccion=Calle+o+Outeiro%2C+189+&ciudad=Ojos+Negros&cp=05145&provincia=Ja%E9n&ntc=2726120366326449&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9739355444908142
5359,METHOD=POST PATH=/tienda1/miembros/editar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.693994402885437
5360,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=field&password=dis.CoRdAnTe&nombre=Gianfranco&apellidos=Dausset+Cartaya&email=patch%40francislucille.sm&dni=88600786W&direccionA=Calle+o+Outeiro%2C+189+&ciudad=Ojos+Negros&cp=05145&provincia=Ja%E9n&ntc=2726120366326449&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9713813066482544
5361,METHOD=POST PATH=/tienda1/miembros/editar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.693994402885437
5362,METHOD=GET PATH=/tienda1/miembros/editar.jsp/asf-logo-wide.gif~ QUERY= PROTOCOL=HTTP/1.1,benign,0.6622787117958069
5363,METHOD=GET PATH=/tienda1/miembros/fotos.jsp/asf-logo-wide QUERY= PROTOCOL=HTTP/1.1,benign,0.7256895303726196
5364,METHOD=GET PATH=/tienda1/6909030637832563290.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.3849811553955078
5365,METHOD=GET PATH=/msadc/samples/selector/showcode.asp QUERY= PROTOCOL=HTTP/1.1,benign,0.38173532485961914
5366,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
5367,METHOD=GET PATH=/samples/sampsite/about.htm QUERY= PROTOCOL=HTTP/1.1,benign,0.35510125756263733
5368,METHOD=GET PATH=/asf-logo-wide.gif QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4941527843475342
5369,METHOD=GET PATH=/tienda1/imagenes/nuestratierra.jpg.Old QUERY= PROTOCOL=HTTP/1.1,benign,0.460742712020874
5370,METHOD=GET PATH=/tienda1/publico/anadir.jsp QUERY=id=1&nombre=Vino+Rioja&precio=39%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E&cantidad=19&B1=A%F1adir+al+carrito PROTOCOL=HTTP/1.1,benign,0.7389655113220215
5371,METHOD=POST PATH=/tienda1/publico/anadir.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.41286852955818176
5372,METHOD=GET PATH=/tienda1/publico/anadir.jsp QUERY=id=paros%2522%2520style%3D%2522background%3Aurl%28javascript%3Aalert%28%27Paros%27%29%29&nombre=Vino+Rioja&precio=39&cantidad=19&B1=A%F1adir+al+carrito PROTOCOL=HTTP/1.1,benign,0.7627152800559998
5373,METHOD=POST PATH=/tienda1/publico/anadir.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.41286852955818176
5374,METHOD=GET PATH=/tienda1/publico/anadir.jsp QUERY=id=1&nombre=Vino+Rioja&precio=100%2F&cantidad=19&B1=A%F1adir+al+carrito PROTOCOL=HTTP/1.1,benign,0.6398844122886658
5375,METHOD=POST PATH=/tienda1/publico/anadir.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.412868469953537
5376,METHOD=GET PATH=/tienda1/publico/anadir.jsp QUERY=id=1&nombreA=Vino+Rioja&precio=39&cantidad=19&B1=A%F1adir+al+carrito PROTOCOL=HTTP/1.1,benign,0.6595990061759949
5377,METHOD=POST PATH=/tienda1/publico/anadir.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.41286852955818176
5378,METHOD=GET PATH=/tienda1/publico/autenticar.jsp QUERY=modo=entrar&login=te%2Bmpl%2Ce-d&pwd=9660rretar&remember=off&B1=Entrar PROTOCOL=HTTP/1.1,benign,0.7846956253051758
5379,METHOD=POST PATH=/tienda1/publico/autenticar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4538836181163788
5380,METHOD=GET PATH=/tienda1/publico/autenticar.jsp QUERY=modo=entrar&login=el&pwd=9660rretar&remember=off&B1A=Entrar PROTOCOL=HTTP/1.1,benign,0.783784806728363
5381,METHOD=POST PATH=/tienda1/publico/autenticar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4538836181163788
5382,METHOD=GET PATH=/tienda1/publico/autenticar.jsp/4861362529278789730.Old QUERY= PROTOCOL=HTTP/1.1,benign,0.5464280247688293
5383,METHOD=PUT PATH=/tienda1/publico/caracteristicas.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4434623420238495
5384,METHOD=GET PATH=/tienda1/publico/caracteristicas.jsp QUERY=id=1%27OR%27a%3D%27a PROTOCOL=HTTP/1.1,benign,0.4602734446525574
5385,METHOD=POST PATH=/tienda1/publico/caracteristicas.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4430347979068756
5386,METHOD=GET PATH=/tienda1/publico/caracteristicas.jsp QUERY=idA=1 PROTOCOL=HTTP/1.1,benign,0.4123231768608093
5387,METHOD=POST PATH=/tienda1/publico/caracteristicas.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4430347979068756
5388,METHOD=GET PATH=/tienda1/publico/entrar.jsp QUERY=errorMsgA=Credenciales+incorrectas PROTOCOL=HTTP/1.1,benign,0.5995876789093018
5389,METHOD=POST PATH=/tienda1/publico/entrar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.5270307064056396
5390,METHOD=GET PATH=/tienda1/6909030637832563290.jsp~ QUERY= PROTOCOL=HTTP/1.1,benign,0.38129010796546936
5391,METHOD=GET PATH=/tienda1/publico/pagar.jsp QUERY=modo=insertar&precio=5863&B1=Pasar+por+caja%2F PROTOCOL=HTTP/1.1,benign,0.688880205154419
5392,METHOD=POST PATH=/tienda1/publico/pagar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4822748005390167
5393,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=beth&password=romanizar&nombre=Numa&apellidos=Manganiello+La.%3F%3Fconich&email=modica%40boda-barata.kw&dni=35697894P&direccion=Masia+Can+Pere+Riera+Petit+14%2C+&ciudad=Xove&cp=05560&provincia=Cantabria&ntc=3116780523679392&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9641672372817993
5394,METHOD=POST PATH=/tienda1/publico/registro.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.6005440354347229
