text,label,filter_reason,source_log,timestamp,ip,path_with_query,status,user_agent
"GET /self.logs/error.log.2021-04-14.gz HTTP/1.1 STATUS=200 BYTES=1691 UA=""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)""",,bot_like_ua|static_asset|log_file_path,2022-12-22,2022-12-22T05:43:14-08:00,207.46.13.201,/self.logs/error.log.2021-04-14.gz,200,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
"GET /self.logs/error.log.2018-08-22.gz HTTP/1.1 STATUS=200 BYTES=6912 UA=""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)""",,bot_like_ua|static_asset|log_file_path,2022-12-22,2022-12-22T05:46:55-08:00,207.46.13.201,/self.logs/error.log.2018-08-22.gz,200,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
"GET  HTTP/1.1 STATUS=429 BYTES=430 REF=""http://secrepo.com"" UA=""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""",,status_429,2022-12-22,2022-12-22T05:50:13-08:00,149.34.246.122,,429,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
"GET /self.logs/access.log.2017-06-08.gz HTTP/1.1 STATUS=200 BYTES=19819 UA=""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)""",,bot_like_ua|static_asset|log_file_path,2022-12-22,2022-12-22T05:51:58-08:00,40.77.167.60,/self.logs/access.log.2017-06-08.gz,200,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
"GET /robots.txt HTTP/1.1 STATUS=200 BYTES=350 UA=""Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)""",,bot_like_ua,2022-12-22,2022-12-22T06:04:36-08:00,123.125.109.36,/robots.txt,200,Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)
"GET / HTTP/1.1 STATUS=200 BYTES=13158 UA=""Mozilla/5.0 (Linux;u;Android 4.2.2;zh-cn;) AppleWebKit/534.46 (KHTML,like Gecko) Version/5.1 Mobile Safari/10600.6.3 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)""",,bot_like_ua,2022-12-22,2022-12-22T06:04:47-08:00,220.181.108.119,/,200,"Mozilla/5.0 (Linux;u;Android 4.2.2;zh-cn;) AppleWebKit/534.46 (KHTML,like Gecko) Version/5.1 Mobile Safari/10600.6.3 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
"GET /css/style.css HTTP/1.1 STATUS=404 BYTES=301 REF=""http://www.secrepo.com/"" UA=""Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1 (compatible; Baiduspider-render/2.0; +http://www.baidu.com/search/spider.html)""",,bot_like_ua|static_asset|status_404,2022-12-22,2022-12-22T06:04:49-08:00,116.179.37.213,/css/style.css,404,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1 (compatible; Baiduspider-render/2.0; +http://www.baidu.com/search/spider.html)"
"GET /self.logs/ HTTP/1.1 STATUS=200 BYTES=40349 UA=""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)""",,bot_like_ua|log_file_path,2022-12-22,2022-12-22T06:11:31-08:00,40.77.167.50,/self.logs/,200,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
"GET /twitter-icon.png HTTP/1.1 STATUS=200 BYTES=27903 REF=""http://www.secrepo.com/"" UA=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54""",,static_asset,2022-12-22,2022-12-22T06:11:44-08:00,165.225.196.200,/twitter-icon.png,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54"
"GET /css/style.css HTTP/1.1 STATUS=404 BYTES=338 REF=""http://www.secrepo.com/"" UA=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54""",,static_asset|status_404,2022-12-22,2022-12-22T06:11:45-08:00,165.225.196.200,/css/style.css,404,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54"
"GET /GitHub-Mark.png HTTP/1.1 STATUS=200 BYTES=7566 REF=""http://www.secrepo.com/"" UA=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54""",,static_asset,2022-12-22,2022-12-22T06:11:45-08:00,165.225.196.200,/GitHub-Mark.png,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54"
"GET /bootstrap/img/favicon.ico HTTP/1.1 STATUS=200 BYTES=700 REF=""http://www.secrepo.com/"" UA=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54""",,static_asset,2022-12-22,2022-12-22T06:11:47-08:00,165.225.196.200,/bootstrap/img/favicon.ico,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.54"
"GET /self.logs/error.log.2017-04-16.gz HTTP/1.1 STATUS=200 BYTES=901 UA=""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36""",,bot_like_ua|static_asset|log_file_path,2022-12-22,2022-12-22T06:13:29-08:00,157.55.39.161,/self.logs/error.log.2017-04-16.gz,200,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36"
"GET /self.logs/2016/error.log.2016-04-25.gz HTTP/1.1 STATUS=200 BYTES=1355 UA=""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36""",,bot_like_ua|static_asset|log_file_path,2022-12-22,2022-12-22T06:14:27-08:00,207.46.13.201,/self.logs/2016/error.log.2016-04-25.gz,200,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36"
"GET / HTTP/1.1 STATUS=301 BYTES=475 UA=""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)""",,bot_like_ua,2022-12-22,2022-12-22T06:15:59-08:00,157.55.39.161,/,301,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
"GET /self.logs/error.log.2021-01-07 HTTP/1.1 STATUS=200 BYTES=361 UA=""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)""",,bot_like_ua|log_file_path,2022-12-22,2022-12-22T06:18:41-08:00,40.77.167.60,/self.logs/error.log.2021-01-07,200,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
"GET /Datasets Description/PE_malware/?C=S;O=D HTTP/1.1 STATUS=200 BYTES=649 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",,bot_like_ua,2022-12-22,2022-12-22T06:21:52-08:00,51.222.253.1,/Datasets Description/PE_malware/?C=S;O=D,200,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)
"GET /self.logs/2016/access.log.2016-09-12.gz HTTP/1.1 STATUS=200 BYTES=12398 UA=""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)""",,bot_like_ua|static_asset|log_file_path,2022-12-22,2022-12-22T06:23:19-08:00,207.46.13.201,/self.logs/2016/access.log.2016-09-12.gz,200,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
"GET /self.logs/access.log.2022-03-16.gz HTTP/1.1 STATUS=200 BYTES=16099 UA=""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36""",,bot_like_ua|static_asset|log_file_path,2022-12-22,2022-12-22T06:27:02-08:00,157.55.39.161,/self.logs/access.log.2022-03-16.gz,200,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36"
"GET /self.logs/2016/error.log.2016-06-07.gz HTTP/1.1 STATUS=200 BYTES=975 UA=""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)""",,bot_like_ua|static_asset|log_file_path,2022-12-22,2022-12-22T06:35:03-08:00,40.77.167.60,/self.logs/2016/error.log.2016-06-07.gz,200,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
"GET /self.logs/access.log.2020-09-01.gz HTTP/1.1 STATUS=200 BYTES=44594 UA=""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36""",,bot_like_ua|static_asset|log_file_path,2022-12-22,2022-12-22T06:35:18-08:00,157.55.39.139,/self.logs/access.log.2020-09-01.gz,200,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36"
"GET /self.logs/access.log.2018-11-08.gz HTTP/1.1 STATUS=200 BYTES=26472 UA=""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)""",,bot_like_ua|static_asset|log_file_path,2022-12-22,2022-12-22T06:35:22-08:00,207.46.13.201,/self.logs/access.log.2018-11-08.gz,200,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
"GET /self.logs/2016/error.log.2016-05-01.gz HTTP/1.1 STATUS=200 BYTES=1003 UA=""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36""",,bot_like_ua|static_asset|log_file_path,2022-12-22,2022-12-22T06:37:03-08:00,40.77.167.50,/self.logs/2016/error.log.2016-05-01.gz,200,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36"
"GET /self.logs/access.log.2021-11-13.gz HTTP/1.1 STATUS=200 BYTES=19068 UA=""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)""",,bot_like_ua|static_asset|log_file_path,2022-12-22,2022-12-22T06:41:37-08:00,207.46.13.45,/self.logs/access.log.2021-11-13.gz,200,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
"GET /robots.txt HTTP/1.1 STATUS=301 BYTES=495 UA=""Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)""",,bot_like_ua,2022-12-22,2022-12-22T06:44:05-08:00,5.255.231.118,/robots.txt,301,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
"GET /robots.txt HTTP/1.1 STATUS=200 BYTES=387 UA=""Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)""",,bot_like_ua,2022-12-22,2022-12-22T06:44:05-08:00,87.250.224.115,/robots.txt,200,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
"GET / HTTP/1.1 STATUS=301 BYTES=474 UA=""Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.268""",,bot_like_ua,2022-12-22,2022-12-22T06:44:09-08:00,5.255.231.118,/,301,"Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.268"
"GET /robots.txt HTTP/1.1 STATUS=200 BYTES=387 UA=""Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)""",,bot_like_ua,2022-12-22,2022-12-22T06:44:10-08:00,87.250.224.27,/robots.txt,200,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
"GET / HTTP/1.1 STATUS=200 BYTES=13195 UA=""Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.268""",,bot_like_ua,2022-12-22,2022-12-22T06:44:14-08:00,5.255.253.105,/,200,"Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.268"
"GET / HTTP/1.1 STATUS=200 BYTES=13158 UA=""Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)""",,bot_like_ua,2022-12-22,2022-12-22T06:51:18-08:00,123.125.109.138,/,200,Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)
"GET /self.logs/error.log.2022-12-04.gz HTTP/1.1 STATUS=304 BYTES=290 UA=""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)""",,bot_like_ua|static_asset|log_file_path,2022-12-22,2022-12-22T06:51:35-08:00,40.77.167.50,/self.logs/error.log.2022-12-04.gz,304,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
"GET /self.logs/access.log.2022-05-18.gz HTTP/1.1 STATUS=200 BYTES=11001 UA=""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)""",,bot_like_ua|static_asset|log_file_path,2022-12-22,2022-12-22T06:54:20-08:00,157.55.39.139,/self.logs/access.log.2022-05-18.gz,200,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
"GET /self.logs/2016/error.log.2016-06-12.gz HTTP/1.1 STATUS=200 BYTES=1280 UA=""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36""",,bot_like_ua|static_asset|log_file_path,2022-12-22,2022-12-22T06:54:31-08:00,157.55.39.139,/self.logs/2016/error.log.2016-06-12.gz,200,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36"
"GET /self.logs/access.log.2021-09-17.gz HTTP/1.1 STATUS=200 BYTES=15164 UA=""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)""",,bot_like_ua|static_asset|log_file_path,2022-12-22,2022-12-22T06:56:05-08:00,40.77.167.60,/self.logs/access.log.2021-09-17.gz,200,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
"GET /self.logs/access.log.2019-08-28.gz HTTP/1.1 STATUS=200 BYTES=23097 UA=""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)""",,bot_like_ua|static_asset|log_file_path,2022-12-22,2022-12-22T06:56:59-08:00,157.55.39.161,/self.logs/access.log.2019-08-28.gz,200,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
"GET /css/style.css HTTP/1.1 STATUS=404 BYTES=338 REF=""http://www.secrepo.com/"" UA=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36""",,static_asset|status_404,2022-12-22,2022-12-22T06:58:52-08:00,64.43.162.36,/css/style.css,404,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
"GET /self.logs/access.log.2022-03-01.gz HTTP/1.1 STATUS=200 BYTES=11669 UA=""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36""",,bot_like_ua|static_asset|log_file_path,2022-12-22,2022-12-22T07:03:16-08:00,40.77.167.50,/self.logs/access.log.2022-03-01.gz,200,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36"
"GET /self.logs/access.log.2020-04-01.gz HTTP/1.1 STATUS=200 BYTES=13770 UA=""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)""",,bot_like_ua|static_asset|log_file_path,2022-12-22,2022-12-22T07:03:31-08:00,207.46.13.45,/self.logs/access.log.2020-04-01.gz,200,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
"GET /self.logs/ HTTP/1.1 STATUS=200 BYTES=40349 UA=""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36""",,bot_like_ua|log_file_path,2022-12-22,2022-12-22T07:03:26-08:00,40.77.167.50,/self.logs/,200,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36"
"GET /robots.txt HTTP/1.1 STATUS=200 BYTES=350 UA=""Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)""",,bot_like_ua,2022-12-22,2022-12-22T07:08:03-08:00,185.191.171.37,/robots.txt,200,Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)
"GET /Datasets Description/HTML_Bro_log_1/app_stats.html HTTP/1.1 STATUS=200 BYTES=1564 UA=""Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)""",,bot_like_ua,2022-12-22,2022-12-22T07:08:03-08:00,185.191.171.21,/Datasets Description/HTML_Bro_log_1/app_stats.html,200,Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)
"GET /self.logs/error.log.2020-11-03 HTTP/1.1 STATUS=200 BYTES=361 REF=""http://www.secrepo.com/self.logs?C=N%3BO%3DD"" UA=""Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)""",,bot_like_ua|log_file_path,2022-12-22,2022-12-22T07:08:33-08:00,114.119.143.123,/self.logs/error.log.2020-11-03,200,"Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
"GET /favicon.ico HTTP/1.1 STATUS=200 BYTES=357 UA=""Mozilla/5.0 (compatible; Embedly/0.2; snap; +http://support.embed.ly/)""",,static_asset,2022-12-22,2022-12-22T07:11:29-08:00,107.21.253.49,/favicon.ico,200,Mozilla/5.0 (compatible; Embedly/0.2; snap; +http://support.embed.ly/)
"GET /bootstrap/img/favicon.ico HTTP/1.1 STATUS=200 BYTES=679 UA=""Mozilla/5.0 (compatible; Embedly/0.2; snap; +http://support.embed.ly/)""",,static_asset,2022-12-22,2022-12-22T07:11:29-08:00,54.204.20.250,/bootstrap/img/favicon.ico,200,Mozilla/5.0 (compatible; Embedly/0.2; snap; +http://support.embed.ly/)
"HEAD /bootstrap/img/favicon.ico HTTP/1.1 STATUS=200 BYTES=405 UA=""-""",,static_asset,2022-12-22,2022-12-22T07:11:31-08:00,54.184.222.61,/bootstrap/img/favicon.ico,200,-
"GET /bootstrap/img/favicon.ico HTTP/1.1 STATUS=200 BYTES=700 UA=""Notion/1.0 (https://notion.so; team@makenotion.com)""",,static_asset,2022-12-22,2022-12-22T07:11:31-08:00,54.184.222.61,/bootstrap/img/favicon.ico,200,Notion/1.0 (https://notion.so; team@makenotion.com)
"GET / HTTP/1.1 STATUS=200 BYTES=13196 UA=""Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)""",,bot_like_ua,2022-12-22,2022-12-22T07:15:11-08:00,5.255.231.118,/,200,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
"GET /self.logs/access.log.2021-06-19.gz HTTP/1.1 STATUS=200 BYTES=18799 UA=""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36""",,bot_like_ua|static_asset|log_file_path,2022-12-22,2022-12-22T07:18:33-08:00,207.46.13.201,/self.logs/access.log.2021-06-19.gz,200,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36"
"HEAD /bootstrap/img/favicon.ico HTTP/1.1 STATUS=200 BYTES=405 UA=""-""",,static_asset,2022-12-22,2022-12-22T07:20:35-08:00,44.231.195.240,/bootstrap/img/favicon.ico,200,-
"GET /bootstrap/img/favicon.ico HTTP/1.1 STATUS=200 BYTES=700 UA=""Notion/1.0 (https://notion.so; team@makenotion.com)""",,static_asset,2022-12-22,2022-12-22T07:20:35-08:00,44.231.195.240,/bootstrap/img/favicon.ico,200,Notion/1.0 (https://notion.so; team@makenotion.com)
"GET /self.logs/access.log.2018-03-19.gz HTTP/1.1 STATUS=200 BYTES=22272 UA=""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36""",,bot_like_ua|static_asset|log_file_path,2022-12-22,2022-12-22T07:20:35-08:00,157.55.39.161,/self.logs/access.log.2018-03-19.gz,200,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36"
"GET /css/style.css HTTP/1.1 STATUS=404 BYTES=315 REF=""http://www.secrepo.com/"" UA=""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.46""",,static_asset|status_404,2022-12-22,2022-12-22T07:21:12-08:00,136.226.18.90,/css/style.css,404,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.46"
"GET /self.logs/error.log.2020-11-30.gz HTTP/1.1 STATUS=200 BYTES=692 UA=""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36""",,bot_like_ua|static_asset|log_file_path,2022-12-22,2022-12-22T07:23:51-08:00,207.46.13.45,/self.logs/error.log.2020-11-30.gz,200,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36"
"GET / HTTP/1.1 STATUS=301 BYTES=419 UA=""Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)""",,bot_like_ua,2022-12-22,2022-12-22T07:26:42-08:00,87.118.67.148,/,301,Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)
"GET / HTTP/1.1 STATUS=200 BYTES=13152 UA=""Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)""",,bot_like_ua,2022-12-22,2022-12-22T07:26:43-08:00,87.118.67.148,/,200,Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)
"GET /self.logs/2016/access.log.2016-05-18.gz HTTP/1.1 STATUS=200 BYTES=10050 UA=""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)""",,bot_like_ua|static_asset|log_file_path,2022-12-22,2022-12-22T07:31:48-08:00,40.77.167.50,/self.logs/2016/access.log.2016-05-18.gz,200,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
"GET /self.logs/access.log.2020-10-18.gz HTTP/1.1 STATUS=200 BYTES=19607 UA=""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36""",,bot_like_ua|static_asset|log_file_path,2022-12-22,2022-12-22T07:32:13-08:00,157.55.39.139,/self.logs/access.log.2020-10-18.gz,200,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36"
"GET /self.logs/error.log.2019-03-23.gz HTTP/1.1 STATUS=429 BYTES=478 UA=""Mozilla/5.0 (compatible;PetalBot;+https://webmaster.petalsearch.com/site/petalbot)""",,bot_like_ua|static_asset|log_file_path|status_429,2022-12-22,2022-12-22T07:32:42-08:00,114.119.132.146,/self.logs/error.log.2019-03-23.gz,429,Mozilla/5.0 (compatible;PetalBot;+https://webmaster.petalsearch.com/site/petalbot)
"GET /self.logs/access.log.2021-07-30.gz HTTP/1.1 STATUS=200 BYTES=30569 UA=""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36""",,bot_like_ua|static_asset|log_file_path,2022-12-22,2022-12-22T07:33:19-08:00,40.77.167.60,/self.logs/access.log.2021-07-30.gz,200,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36"
"GET /self.logs/access.log.2020-06-16.gz HTTP/1.1 STATUS=200 BYTES=626475 UA=""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)""",,bot_like_ua|static_asset|log_file_path,2022-12-22,2022-12-22T07:35:34-08:00,157.55.39.139,/self.logs/access.log.2020-06-16.gz,200,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
"GET /self.logs/error.log.2020-09-10 HTTP/1.1 STATUS=200 BYTES=361 UA=""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)""",,bot_like_ua|log_file_path,2022-12-22,2022-12-22T07:38:46-08:00,207.46.13.201,/self.logs/error.log.2020-09-10,200,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
